Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
56111,530964098501529,March,CA,2578.2859,1634.61,40,40,1,1.0,30,1,1,3,8,"Foreign Born, Not a US Citizen",93,** Construction (23),6730,"Private, For Profit",No,No,Employed-At Work
56116,605002760101826,March,CA,4483.6074,1346.0,40,46,2,,36,1,1,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),230,"Private, For Profit",No,No,Employed-At Work
56118,605002760101826,March,CA,3822.6746,750.0,40,42,2,,28,1,7,0,0,"Native, Born In US",93,Automobile dealers (4411),120,"Private, For Profit",No,No,Employed-At Work
56119,605002760101826,March,CA,3822.6746,750.0,40,42,2,,28,1,7,0,0,"Native, Born In US",93,Automobile dealers (4411),120,"Private, For Profit",No,No,Employed-At Work
56121,605002760101826,March,CA,3822.6746,750.0,40,42,2,,29,1,7,0,0,"Native, Born In US",93,Automobile dealers (4411),120,"Private, For Profit",No,No,Employed-At Work
56122,649670044870910,March,CA,2951.4351,350.0,45,42,1,,52,2,1,1,3,"Native, Born In US",93,*** Electronic auctions (New industrys*454112),50,"Private, For Profit",No,No,Employed-At Work
56125,649670044870910,March,CA,3039.1047,1263.9,40,43,1,,25,2,7,0,0,"Native, Born In US",93,"** Drugs, sundries, and chemical and allied products, merchant (wholesalerss*4242, 4246)",5860,"Private, For Profit",No,No,Employed-At Work
56126,649760206820950,March,CA,2851.9615,2115.38,40,43,1,,41,1,1,0,0,"Native, Born In US",93,Computer systems design and related services (5415),110,"Private, For Profit",No,No,Employed-At Work
56130,660721085001602,March,CA,2929.7594,1565.38,45,43,1,,56,1,1,0,0,"Native, Born In US",93,National security and international affairs (928),2016,Government - Federal,No,No,Employed-At Work
56133,690964090901929,March,CA,2769.4597,1265.0,40,39,1,,28,1,1,0,0,"Native, Born In US",93,"Cement, concrete, lime, and gypsum product manufacturing (3273, 3274)",8650,"Private, For Profit",Yes,,Employed-At Work
56134,690964090901929,March,CA,3089.5772,750.0,30,40,1,,31,2,1,0,0,"Native, Born In US",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
56136,699180010240950,March,CA,2694.0021,460.0,40,43,1,,35,2,7,0,0,"Native, Born In US",93,Individual and family services (6241),5850,"Private, Nonprofit",No,No,Employed-At Work
56142,699520784430950,March,CA,2649.9763,1500.0,40,43,1,,25,1,7,0,0,"Native, Born In US",93,"Electric and gas, and other combinations (Pts. 2211, 2212)",5940,"Private, For Profit",Yes,,Employed-At Work
56143,699520831120950,March,CA,3149.1002,1000.0,40,43,1,,54,1,1,0,0,"Native, Born In US",93,Lawn and garden equipment and supplies stores (4442),4700,"Private, For Profit",No,No,Employed-At Work
56144,699520831120950,March,CA,2775.7392,807.69,40,43,1,,60,2,1,0,0,"Native, Born In US",93,Lawn and garden equipment and supplies stores (4442),4965,"Private, For Profit",No,No,Employed-At Work
56146,699530744860950,March,CA,3115.4809,650.0,40,39,1,,58,1,1,0,0,"Native, Born In US",93,"Electric power generation, transmission and distribution (Pt. 2211)",9130,"Private, For Profit",No,No,Employed-At Work
56148,699540492380910,March,CA,2566.4604,307.69,20,37,1,1.0,62,2,5,0,0,"Native, Born In US",93,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2025,"Private, Nonprofit",No,No,Employed-At Work
56149,699540492380910,March,CA,2768.4646,240.0,25,42,1,1.0,40,2,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4040,"Private, For Profit",Yes,,Employed-At Work
56150,699540492380910,March,CA,4690.0381,384.0,20,37,2,1.0,17,1,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4110,"Private, For Profit",No,No,Employed-At Work
56151,699540492380910,March,CA,3296.1062,125.0,20,39,2,1.0,21,2,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4130,"Private, For Profit",Yes,,Employed-At Work
56152,699540492380910,March,CA,2933.3911,240.0,25,39,1,,43,2,3,0,0,"Native, Born In US",93,Grocery stores (4451),4050,"Private, For Profit",Yes,,Employed-At Work
56155,699760647270910,March,CA,3389.8313,324.0,36,35,1,1.0,50,2,6,1,3,"Foreign Born, Not a US Citizen",93,"Bakeries, except retail (3118 exc. 311811)",7800,"Private, For Profit",No,No,Employed-At Work
56156,699760647270910,March,CA,3072.5036,488.0,40,39,1,1.0,23,1,7,0,0,"Foreign Born, Not a US Citizen",93,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
56157,699760647270910,March,CA,3102.2426,200.0,25,40,1,1.0,20,2,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4020,"Private, For Profit",No,No,Employed-At Work
56163,699840552350910,March,CA,2835.5174,600.0,40,39,1,,60,1,1,1,3,"Native, Born In US",93,"Auto parts, accessories, and tire stores (4413)",430,"Private, For Profit",No,No,Employed-At Work
56165,699840552350910,March,CA,3030.5281,179.85,15,40,1,,30,2,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),4030,"Private, For Profit",Yes,,Employed-At Work
56167,699960396980910,March,CA,2706.5822,2346.15,8,43,4,,63,2,5,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3255,"Private, Nonprofit",Yes,,Employed-At Work
56169,760252035001201,March,CA,2825.6392,342.0,38,39,1,1.0,33,2,1,4,8,"Native, Born In US",93,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",5120,"Private, For Profit",No,No,Employed-At Work
56171,853007030600191,March,CA,3136.4157,461.53,28,40,1,6.0,57,1,1,2,4,"Foreign Born, Not a US Citizen",93,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work
56172,853007030600191,March,CA,3455.8813,923.07,40,44,1,6.0,51,2,1,2,4,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56176,856007620600112,March,CA,2864.0931,1423.07,50,43,1,,43,2,1,1,2,"Native, Born In US",93,Computer systems design and related services (5415),110,"Private, For Profit",No,No,Employed-At Work
56177,856007620600112,March,CA,2733.5703,1423.07,60,43,1,,40,1,1,1,2,"Native, Born In US",93,"Other telecommunications services (*517 exc. 5171, 5175)",10,"Private, For Profit",No,No,Employed-At Work
56178,860022071903696,March,CA,3457.3472,1326.92,55,40,1,,23,2,7,0,0,"Native, Born In US",93,Scientific research and development services (5417),735,"Private, For Profit",No,No,Employed-At Work
56180,901005850105966,March,CA,3296.0819,961.53,40,40,1,1.0,38,1,1,1,3,"Foreign Born, US Cit By Naturalization",93,Automotive repair and maintenance (8111 exc. 811192),7200,"Private, For Profit",No,No,Employed-At Work
56182,901026940059810,March,CA,2790.483,249.23,40,43,1,,47,2,5,2,10,"Native, Born In US",93,Home health care services (6216),4610,Government - Local,No,No,Employed-At Work
56185,906129210039001,March,CA,3018.1482,738.46,40,39,1,,24,1,7,0,0,"Native, Born In US",93,Outpatient care centers (6214),3535,"Private, For Profit",No,No,Employed-At Work
56187,906369150599000,March,CA,2577.084,1000.0,40,43,1,,38,1,1,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56188,906369150599000,March,CA,2897.3614,865.38,40,43,1,,53,2,1,0,0,"Native, Born In US",93,Beverage manufacturing (3121),4850,"Private, For Profit",No,No,Employed-At Work
56190,906739210359004,March,CA,2837.8045,600.0,50,42,1,,61,1,5,0,0,"Native, Born In US",93,Hospitals (622),3255,"Private, For Profit",No,No,Employed-At Work
56193,910026973059520,March,CA,2961.322,420.0,35,40,1,,32,2,7,0,0,"Native, Born In US",93,** Services to buildings and dwellings (5617 exc. 56173),4230,"Private, For Profit",No,No,Employed-At Work
56194,910026973059520,March,CA,2864.0931,553.84,40,40,1,,40,2,5,0,0,"Native, Born In US",93,** Services to buildings and dwellings (5617 exc. 56173),4230,"Private, For Profit",No,No,Employed-At Work
56195,915016928059230,March,CA,3156.4571,1846.15,40,40,4,,27,1,1,0,0,"Native, Born In US",93,Computer systems design and related services (5415),1050,"Private, For Profit",No,No,Employed-At Work
56196,915016928059230,March,CA,5145.8304,288.0,24,42,4,,23,2,1,0,0,"Native, Born In US",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",800,"Private, For Profit",No,No,Employed-At Work
56198,919008560600155,March,CA,2833.528,15.0,12,37,1,,17,2,7,0,0,"Native, Born In US",93,Grocery stores (4451),4720,"Private, For Profit",No,No,Employed-At Work
56200,926229850479009,March,CA,3439.7617,720.0,40,40,1,,23,2,1,0,0,"Native, Born In US",93,Other personal services (8129),4350,"Private, For Profit",No,No,Employed-At Work
56201,926229850479009,March,CA,3132.8481,800.0,40,41,1,,23,1,1,0,0,"Native, Born In US",93,Automobile dealers (4411),9130,"Private, For Profit",No,No,Employed-At Work
56202,926229850479009,March,CA,3023.6466,306.72,24,42,1,,26,2,3,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56205,926579810569009,March,CA,3888.7897,576.0,40,40,5,,31,1,1,3,8,"Native, Born In US",93,Beverage manufacturing (3121),9620,"Private, For Profit",No,No,Employed-At Work
56206,926579810569009,March,CA,3685.5017,300.0,40,41,5,,33,2,1,3,8,"Foreign Born, Not a US Citizen",93,Offices of physicians (6211),3645,"Private, For Profit",No,No,Employed-At Work
56209,936259250119008,March,CA,2626.4047,1153.84,50,40,1,1.0,31,1,7,0,0,"Native, Born In US",93,Lawn and garden equipment and supplies stores (4442),4700,"Private, For Profit",No,No,Employed-At Work
56210,936259250119008,March,CA,3454.5608,520.0,50,40,1,,24,2,7,0,0,"Native, Born In US",93,Crop production (111),700,"Private, For Profit",No,No,Employed-At Work
56214,945046937059280,March,CA,2599.0861,2692.3,40,46,4,,31,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3647,"Private, Nonprofit",Yes,,Employed-At Work
56215,945046937059280,March,CA,2405.6448,2692.3,40,46,4,,31,1,1,0,0,"Native, Born In US",93,Hospitals (622),3647,"Private, Nonprofit",Yes,,Employed-At Work
56216,945086967059340,March,CA,3468.4114,1153.84,40,44,4,,46,2,5,3,10,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),3230,Government - Local,Yes,,Employed-At Work
56223,946779610729006,March,CA,3072.5036,261.0,29,40,1,1.0,22,1,7,0,0,"Native, Born In US",93,Gasoline stations (447),9360,"Private, For Profit",No,No,Employed-At Work
56225,946889550359009,March,CA,2696.2883,221.15,36,39,1,1.0,43,2,1,0,0,"Foreign Born, Not a US Citizen",93,** Services to buildings and dwellings (5617 exc. 56173),4230,"Private, For Profit",No,No,Employed-At Work
56227,956096930059100,March,CA,2897.3614,1153.84,40,40,1,,52,2,1,0,0,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",5860,Government - State,No,No,Employed-At Work
56229,956589410239005,March,CA,2650.5387,216.0,24,39,1,1.0,58,2,1,0,0,"Foreign Born, Not a US Citizen",93,Individual and family services (6241),3600,Government - Local,Yes,,Employed-At Work
56236,966909410299009,March,CA,2786.673,150.0,4,43,1,,63,2,1,0,0,"Native, Born In US",93,Religious organizations (8131),2750,"Private, Nonprofit",No,No,Employed-At Work
56239,986359250449007,March,CA,3290.4732,384.61,40,39,1,1.0,36,1,6,1,2,"Native, Born In US",93,Couriers and messengers (492),5510,"Private, For Profit",No,No,Employed-At Work
56240,986359250449007,March,CA,2990.2994,100.0,5,37,1,1.0,18,2,7,0,0,"Native, Born In US",93,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4760,"Private, For Profit",No,No,Employed-At Work
56241,990966099301869,March,CA,2728.9187,1923.07,72,43,1,,43,1,1,2,3,"Native, Born In US",93,Support activities for agriculture and forestry (115),3740,Government - State,Yes,,Employed-At Work
56243,995086932059800,March,CA,3038.6493,1250.0,30,43,1,,56,1,5,1,4,"Native, Born In US",93,"Management, scientific, and technical consulting services (5416)",50,"Private, For Profit",No,No,Employed-At Work
56245,995086932059800,March,CA,2682.5398,80.0,10,39,1,,18,1,7,0,0,"Native, Born In US",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
56249,996899610699003,March,CA,2914.9009,1384.61,40,43,1,,55,2,1,1,4,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56250,996899610699003,March,CA,3015.6683,2884.61,40,43,1,,54,1,1,1,4,"Native, Born In US",93,Computer systems design and related services (5415),150,"Private, For Profit",No,No,Employed-At Work
56252,996899610699003,March,CA,3308.1862,180.0,20,42,1,,22,2,7,0,0,"Native, Born In US",93,Furniture and home furnishings stores (442),4720,"Private, For Profit",Yes,,Employed-At Work
79956,567099106898,April,CA,3483.1358,1153.0,70,43,1,1.0,46,1,7,0,0,"Native, Born In US",9,"Radio and television broadcasting and cable (5151, 5152, 5175)",50,"Private, For Profit",No,No,Employed-At Work
79957,667099106899,April,CA,4473.9356,769.23,32,42,4,,39,1,1,3,8,"Native, Born In US",9,Offices of physicians (6211),3255,"Private, For Profit",No,No,Employed-At Work
79958,667099106899,April,CA,2979.0018,1538.46,40,43,4,,41,2,1,3,8,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),5700,"Private, For Profit",No,No,Employed-At Work
79959,864096602309,April,CA,3034.9171,2019.0,40,40,1,,55,1,1,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",1050,Government - State,No,No,Employed-At Work
79960,864096602309,April,CA,2968.4552,400.0,40,40,1,,55,2,1,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",800,Government - State,No,No,Employed-At Work
79961,2006350205166,April,CA,4946.8641,520.0,40,43,2,,27,1,7,0,0,"Native, Born In US",9,"Radio and television broadcasting and cable (5151, 5152, 5175)",2830,"Private, For Profit",No,No,Employed-At Work
79962,2006350205166,April,CA,4000.4083,865.38,60,43,2,,30,1,7,0,0,"Native, Born In US",9,National security and international affairs (928),3820,Government - Federal,No,No,Employed-At Work
79963,2006350205166,April,CA,3764.9742,692.3,60,43,1,,29,1,7,0,0,"Native, Born Abroad Of US Parent(s)",9,National security and international affairs (928),3820,Government - Federal,No,No,Employed-At Work
79965,2670660967199,April,CA,4753.2963,203.0,28,40,8,,25,2,7,0,0,"Native, Born In US",9,****Department stores and discount stores (s45211),4760,"Private, For Profit",No,No,Employed-At Work
79966,2901120990966,April,CA,3241.5656,1338.0,40,44,1,,60,1,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work
79969,2906350495166,April,CA,3312.1118,480.0,40,34,1,1.0,39,1,7,0,0,"Foreign Born, Not a US Citizen",9,** Construction (23),6230,"Private, For Profit",No,No,Employed-At Work
79972,2906350495166,April,CA,3226.376,360.0,40,39,1,1.0,21,1,7,0,0,"Native, Born In US",9,** Construction (23),6230,"Private, For Profit",No,No,Employed-At Work
79975,4660260983490,April,CA,3322.9,1153.84,60,44,4,,48,1,1,3,10,"Foreign Born, US Cit By Naturalization",9,Religious organizations (8131),2040,"Private, Nonprofit",No,No,Employed-At Work
79976,4660260983490,April,CA,3077.1376,1248.0,24,44,4,,46,2,1,3,10,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),3255,"Private, For Profit",No,No,Employed-At Work
79978,4660260983490,April,CA,3057.8917,80.0,8,40,4,,19,1,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,No,No,Employed-At Work
79982,6903000996646,April,CA,2987.912,2884.61,40,46,4,,51,1,1,1,3,"Foreign Born, US Cit By Naturalization",9,Pharmacies and drug stores (44611),3050,"Private, Nonprofit",Yes,,Employed-At Work
79990,7800660952198,April,CA,3203.099,415.38,40,43,1,,24,2,7,0,0,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),530,"Private, For Profit",No,No,Employed-At Work
79991,16130260982290,April,CA,3074.7263,2884.61,45,44,1,,47,1,1,2,8,"Native, Born In US",9,Air transportation (481),3730,"Private, For Profit",No,No,Employed-At Work
79996,16460260969492,April,CA,3019.3941,1054.4,40,39,1,6.0,47,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
79997,16460260969492,April,CA,3483.1358,710.0,40,39,1,6.0,47,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Private households (814),4220,"Private, For Profit",No,No,Employed-At Work
80000,16460660949462,April,CA,3203.099,370.0,40,40,1,,22,2,7,0,0,"Native, Born In US",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4900,"Private, For Profit",No,No,Employed-At Work
80001,16460660969482,April,CA,3307.8144,2575.0,40,44,4,,35,2,7,0,0,"Native, Born In US",9,Hospitals (622),3255,Government - State,Yes,,Employed-At Work
80002,16460660969482,April,CA,2815.145,576.92,32,39,4,,64,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,"Construction, mining and oil field machinery manufacturing (33312, 33313)",5620,"Private, For Profit",No,No,Employed-At Work
80004,16868420449001,April,CA,3123.7136,2884.61,60,43,1,,50,2,5,0,0,"Native, Born In US",9,Traveler accommodation (7211),50,"Private, For Profit",No,No,Employed-At Work
80013,25960660939098,April,CA,3158.3673,710.0,40,39,1,,54,1,7,0,0,"Native, Born In US",9,Nursing care facilities (6231),4140,"Private, For Profit",No,No,Employed-At Work
80014,26387220899005,April,CA,3483.1358,1210.0,40,40,1,1.0,49,1,1,2,10,"Native, Born In US",9,Medical equipment and supplies manufacturing (3391),2630,"Private, For Profit",No,No,Employed-At Work
80015,26387220899005,April,CA,3123.7136,474.0,30,40,1,,50,2,1,2,10,"Native, Born In US",9,Grocery stores (4451),5120,"Private, For Profit",Yes,,Employed-At Work
